"ProbeSet","Chr","Mb"
"10539111","6","72.305477"
"10539119","6","72.364327"
"10539135","6","72.494433"
"10539143","6","72.548622"
"10539156","6","72.586333"
"10539159","6","73.198643"
"10539169","6","77.192684"
"10539177","6","78.165849"
"10539179","6","78.320879"
"10539186","6","78.330703"
"10539194","6","78.355149"
"10539200","6","78.375977"
"10539207","6","78.861161"
"10539209","6","79.491203"
"10539211","6","79.968949"
"10539218","6","81.588305"
"10539220","6","81.873663"
"10539238","6","81.991667"
"10539242","6","82.192168"
"10539244","6","82.352469"
"10539251","6","82.906403"
"10539263","6","82.984199"
"10539279","6","83.004647"
"10539295","6","83.007838"
"10539310","6","83.028384"
"10539316","6","83.036359"
"10539321","6","83.051688"
"10539337","6","83.0655"
"10539342","6","83.085881"
"10539358","6","83.106459"
"10539364","6","83.115945"
"10539393","6","83.174665"
"10539421","6","83.276045"
"10539433","6","83.293051"
"10539435","6","83.29944"
"10539441","6","83.391806"
"10539444","6","83.661258"
"10539449","6","83.693011"
"10539465","6","83.712638"
"10539472","6","83.745038"
"10539484","6","83.791676"
"10539486","6","83.864361"
"10539517","6","83.969383"
"10539574","6","85.026291"
"10539577","6","85.084117"
"10539579","6","85.0905"
"10539581","6","85.104999"
"10539584","6","85.137925"
"10539588","6","85.373923"
"10539592","6","85.381983"
"10539606","6","85.402067"
"10539617","6","85.537525"
"10539632","6","85.698739"
"10539640","6","85.742111"
"10539649","6","85.793863"
"10539653","6","85.865732"
"10539665","6","85.967185"
"10539669","6","85.978741"
"10539692","6","86.14541"
"10539700","6","86.284004"
"10539702","6","86.315676"
"10539705","6","86.321498"
"10539710","6","86.354308"
"10539727","6","86.388392"
"10539739","6","86.578168"
"10539741","6","86.799511"
"10539766","6","86.946317"
"10539769","6","86.959883"
"10539773","6","86.992844"
"10539795","6","87.323351"
"10539802","6","87.379027"
"10539805","6","87.622424"
"10539810","6","87.680863"
"10539813","6","87.701786"
"10539818","6","87.72813"
"10539822","6","87.837934"
"10539850","6","87.86397"
"10539857","6","87.931677"
"10539861","6","88.034505"
"10539873","6","88.143885"
"10539880","6","88.172262"
"10539882","6","88.415451"
"10539894","6","88.674478"
"10539905","6","88.795368"
"10539907","6","88.852245"
"10539921","6","89.046109"
"10539927","6","89.090999"
"10539931","6","89.096231"
"10539933","6","89.593982"
"10539952","6","89.664197"
"10539954","6","89.696418"
"10539957","6","89.843268"
"10539960","6","89.857554"
"10539963","6","89.926165"
"10539965","6","89.971844"
"10539967","6","90.057269"
"10539969","6","90.072637"
"10539973","6","90.103041"
"10539975","6","90.12871"
"10539977","6","90.152811"
"10539979","6","90.192316"
"10539981","6","90.2191"
"10539983","6","90.251264"
"10539990","6","90.2833"
"10540012","6","90.319486"
"10540028","6","90.41262"
"10540034","6","90.500812"
"10540059","6","90.554874"
"10540072","6","90.855813"
"10540075","6","91.106798"
"10540085","6","91.162778"
"10540105","6","91.423707"
"10540118","6","91.466029"
"10540122","6","91.634089"
"10540141","6","91.828053"
"10540148","6","91.854227"
"10540168","6","91.928872"
"10540191","6","92.088988"
"10540207","6","92.766472"
"10540213","6","93.840609"
"10540215","6","94.450342"
"10540227","6","95.067953"
"10540231","6","95.272106"
"10540233","6","96.063148"
"10540241","6","97.160745"
"10540248","6","97.757178"
"10540265","6","97.971109"
"10540267","6","98.196031"
"10540269","6","99.642673"
"10540271","6","99.720632"
"10540273","6","100.554667"
"10540275","6","100.654728"
"10540283","6","100.783627"
"10540287","6","101.488747"
"10540289","6","101.724243"
"10540296","6","102.021462"
"10540298","6","103.46087"
"10540333","6","104.443038"
"10540359","6","105.62777"
"10540391","6","106.719166"
"10540401","6","107.479777"
"10540405","6","108.01504"
"10540408","6","108.163112"
"10540472","6","108.610623"
"10540480","6","108.733053"
"10540493","6","108.778646"
"10540507","6","108.831998"
"10540509","6","110.595592"
"10540523","6","112.223752"
"10540531","3","98.10992"
"10540533","6","112.409495"
"10540537","6","112.513636"
"10540540","6","112.555422"
"10540542","6","112.926207"
"10540544","6","112.996316"
"10540554","6","113.027633"
"10540579","6","113.187887"
"10540599","6","113.232301"
"10540622","6","113.257191"
"10540639","6","113.276996"
"10540650","6","113.328109"
"10540659","6","113.339254"
"10540676","6","113.392597"
"10540679","6","113.408478"
"10540705","6","113.421501"
"10540727","6","113.43342"
"10540738","6","113.481679"
"10540785","6","113.554752"
"10540790","6","113.574006"
"10540795","6","113.588482"
"10540812","6","113.647493"
"10540822","6","114.081235"
"10540838","6","114.232768"
"10540855","6","114.34793"
"10540860","6","114.593143"
"10540880","6","115.08492"
"10540897","6","115.310969"
"10540911","6","115.494722"
"10540923","6","115.551946"
"10540931","6","115.625909"
"10540935","6","115.724593"
"10540952","6","115.803546"
"10540984","6","115.881944"
"10540991","6","115.889545"
"10540993","6","115.894957"
"10540999","6","116.123755"
"10541002","6","116.158075"
"10541034","6","116.214279"
"10541049","6","116.288056"
"10541061","6","116.443629"
"10541063","6","116.456534"
"10541065","6","116.490473"
"10541067","6","116.501159"
"10541069","6","116.506445"
"10541071","6","116.600702"
"10541075","6","117.118581"
"10541083","6","117.509715"
"10541089","6","117.666491"
"10541091","6","117.75835"
"10541094","6","117.79126"
"10541098","6","117.813095"
"10541104","6","117.856806"
"10541112","6","117.947225"
"10541114","6","118.030392"
"10541127","6","118.436564"
"10541129","6","118.521047"
"10541131","6","119.125271"
"10541144","6","119.186544"
"10541182","6","119.429789"
"10541184","6","119.509955"
"10541186","6","119.798211"
"10541188","6","119.842917"
"10541191","6","119.852732"
"10541206","6","120.043326"
"10541214","6","120.244382"
"10541216","6","120.314476"
"10541246","6","120.413252"
"10541260","6","120.704732"
"10541268","6","120.734473"
"10541279","6","120.786248"
"10541288","6","120.978956"
"10541290","6","121.133685"
"10541301","6","121.160788"
"10541307","6","121.195975"
"10541318","6","121.250314"
"10541333","6","121.296715"
"10541349","6","121.575916"
"10541354","6","121.586245"
"10541389","6","121.683058"
"10541410","6","121.788559"
"10541426","6","121.956816"
"10541441","6","122.086646"
"10541446","6","122.10194"
"10541448","6","122.126132"
"10541480","6","122.190373"
"10541482","6","122.245681"
"10541484","6","122.259028"
"10541491","6","122.341397"
"10541494","6","122.406895"
"10541496","6","122.463694"
"10541507","6","122.503831"
"10541513","6","122.573565"
"10541515","6","122.576438"
"10541520","6","122.594314"
"10541522","17","122.645989"
"10541524","6","122.657507"
"10541532","6","122.770202"
"10541545","6","122.824492"
"10541555","6","122.871876"
"10541564","6","122.902533"
"10541575","6","122.940385"
"10541581","6","123.000016"
"10541587","6","123.072708"
"10541599","6","123.12304"
"10541605","6","123.179875"
"10541614","6","123.212135"
"10541623","6","123.286079"
"10541625","6","123.394093"
"10541627","6","123.50944"
"10541629","6","123.654384"
"10541632","6","123.691781"
"10541634","6","123.765822"
"10541636","6","123.974776"
"10541642","6","124.201505"
"10541644","6","124.254674"
"10541665","6","124.416777"
"10541670","6","124.443152"
"10541678","6","124.462423"
"10541683","6","124.520448"
"10541695","6","124.613146"
"10541711","6","124.662354"
"10541721","6","124.758693"
"10541729","6","124.768585"
"10541738","6","124.866881"
"10541741","6","124.881494"
"10541751","6","124.914299"
"10541753","6","124.946738"
"10541762","6","124.959257"
"10541771","6","124.989861"
"10541785","6","124.999707"
"10541799","6","125.017939"
"10541803","6","125.046181"
"10541845","6","125.081927"
"10541862","6","125.095259"
"10541873","6","125.142191"
"10541877","6","125.165599"
"10541885","6","125.271728"
"10541895","6","125.299773"
"10541910","6","125.496994"
"10541968","6","125.640437"
"10541998","6","126.803191"
"10542006","6","126.889984"
"10542021","6","126.940613"
"10542023","6","126.96556"
"10542028","6","127.02292"
"10542034","6","127.183774"
"10542036","6","127.269452"
"10542038","6","127.361146"
"10542040","6","127.403741"
"10542050","6","127.527993"
"10542060","6","127.599851"
"10542066","6","127.83764"
"10542077","6","128.263356"
"10542079","6","128.312994"
"10542093","6","128.349784"
"10542104","6","128.389073"
"10542108","6","128.594889"
"10542112","6","128.612404"
"10542120","6","128.837606"
"10542129","6","128.884399"
"10542140","6","128.995919"
"10542150","6","129.066536"
"10542156","6","129.130633"
"10542164","6","129.300287"
"10542172","6","129.347315"
"10542181","6","129.35888"
"10542192","6","129.462922"
"10542200","6","129.483183"
"10542205","6","129.527911"
"10542214","6","129.5418"
"10542221","6","129.641553"
"10542223","6","131.49378"
"10542229","6","132.514994"
"10542231","6","132.51986"
"10542237","6","132.541081"
"10542239","6","132.545964"
"10542241","6","132.606975"
"10542243","6","132.704748"
"10542245","6","132.712149"
"10542247","6","132.752919"
"10542249","6","132.79716"
"10542251","6","132.805456"
"10542253","6","132.818026"
"10542255","6","132.843029"
"10542257","6","132.859669"
"10542259","6","132.90112"
"10542261","6","133.042175"
"10542264","6","133.054933"
"10542267","6","133.242269"
"10542270","6","133.259948"
"10542275","6","133.985725"
"10542287","6","134.346347"
"10542297","6","134.590999"
"10542302","6","134.780217"
"10542310","6","134.870435"
"10542317","6","134.875352"
"10542319","6","134.933597"
"10542321","6","134.961638"
"10542335","6","135.015704"
"10542340","6","135.14807"
"10542355","6","135.312949"
"10542365","6","135.534203"
"10542367","6","136.231245"
"10542369","6","136.278539"
"10542371","6","136.333861"
"10542374","6","136.366333"
"10542376","6","136.437275"
"10542378","6","136.467372"
"10542395","6","136.55635"
"10542397","6","136.756787"
"10542401","6","136.77698"
"10542407","6","136.903044"
"10542414","6","137.200855"
"10542445","6","137.683645"
"10542460","6","137.703074"
"10542470","6","138.089058"
"10542477","6","139.535758"
"10542515","6","139.990078"
"10542518","6","140.268155"
"10542520","11","115.277011"
"10542522","6","140.37262"
"10542555","6","140.400287"
"10542557","6","140.571184"
"10542573","6","140.691861"
"10542575","6","141.19779"
"10542592","6","141.290298"
"10542594","6","141.381783"
"10542596","6","141.472957"
"10542615","6","141.578039"
"10542632","6","142.246948"
"10542636","6","142.294192"
"10542650","6","142.335763"
"10542656","6","142.362353"
"10542662","6","142.563115"
"10542665","6","142.705277"
"10542674","6","142.779642"
"10542677","6","143.11575"
"10542686","6","143.194413"
"10542691","6","145.064183"
"10542714","6","145.159667"
"10542722","6","145.21492"
"10542724","6","145.336146"
"10542727","6","145.564483"
"10542731","6","145.756903"
"10542738","6","145.768029"
"10542740","6","145.882652"
"10542745","6","146.526457"
"10542750","6","146.591101"
"10542757","6","146.67353"
"10542762","6","146.730991"
"10542764","6","146.753968"
"10542780","6","146.798626"
"10542791","6","146.837036"
"10542822","6","146.981059"
"10542824","6","146.991292"
"10542834","6","147.023582"
"10542836","6","147.040024"
"10542840","6","147.156058"
"10542842","6","147.424393"
"10542857","6","147.995938"
"10542872","6","148.303178"
"10542875","6","148.893389"
"10542878","6","149.078692"
"10542880","6","149.090096"
"10542885","6","149.257953"
"10542892","6","149.310208"
"10542894","6","149.32653"
"10542896","6","149.357588"
"10542911","6","3.322257"
"10542917","6","3.407089"
"10542929","6","3.63572"
"10542949","6","3.67129"
"10542951","6","3.671897"
"10542953","6","3.912585"
"10542959","6","4.026904"
"10542965","6","4.62435"
"10542981","6","4.843352"
"10542983","6","5.118101"
"10542993","6","5.170852"
"10543004","6","5.214624"
"10543017","6","5.433351"
"10543029","3","98.109701"
"10543031","6","5.991218"
"10543052","6","6.279762"
"10543054","6","6.508283"
"10543058","6","6.827801"
"10543065","6","6.874118"
"10543067","6","7.625169"
"10543080","17","7.932358"
"10543082","6","7.947808"
"10543114","6","8.205936"
"10543118","6","8.545738"
"10543120","6","8.580527"
"10543134","6","11.850372"
"10543140","6","12.049518"
"10543145","6","12.267367"
"10543173","6","13.108049"
"10543204","6","13.530687"
"10543213","6","13.575937"
"10543219","6","13.785071"
"10543226","6","13.819074"
"10543231","6","14.031328"
"10543233","6","14.663582"
"10543239","6","16.783373"
"10543249","6","17.026262"
"10543253","6","17.93894"
"10543259","6","18.000972"
"10543273","6","18.316477"
"10543302","6","19.268246"
"10543304","6","20.963114"
"10543306","6","21.721391"
"10543317","6","22.19546"
"10543319","6","22.256522"
"10543333","6","23.02217"
"10543358","6","23.107998"
"10543360","6","23.11535"
"10543362","6","23.19505"
"10543369","6","23.212798"
"10543402","6","23.598869"
"10543407","6","23.603941"
"10543409","6","23.919161"
"10543411","6","24.038283"
"10543428","6","24.394865"
"10543442","6","24.468662"
"10543448","6","24.563803"
"10543460","6","24.903779"
"10543464","6","24.996506"
"10543466","6","25.618108"
"10543471","6","25.693735"
"10543492","6","25.926748"
"10543494","6","27.225121"
"10543510","6","27.886655"
"10543512","6","28.19024"
"10543522","6","28.312198"
"10543524","6","28.366679"
"10543530","6","28.392334"
"10543544","6","28.778133"
"10543549","6","29.063441"
"10543551","6","29.075018"
"10543572","6","29.150437"
"10543591","6","29.326657"
"10543600","6","29.423164"
"10543650","6","29.490825"
"10543676","6","29.997533"
"10543678","6","30.09381"
"10543680","6","30.115918"
"10543682","6","30.119446"
"10543684","6","30.119668"
"10543686","6","30.162965"
"10543695","6","30.227035"
"10543697","6","30.316384"
"10543709","6","30.431233"
"10543725","6","30.603457"
"10543737","6","30.698313"
"10543762","6","30.846981"
"10543772","6","30.907683"
"10543779","6","31.01266"
"10543781","6","31.013017"
"10543783","6","31.091979"
"10543785","6","31.115511"
"10543791","6","31.469493"
"10543802","6","32.100122"
"10543835","6","32.742227"
"10543846","6","34.098931"
"10543859","6","34.253934"
"10543870","6","34.676831"
"10543872","6","34.821771"
"10543879","6","34.830426"
"10543895","6","34.895278"
"10543904","6","34.972065"
"10543921","6","35.217957"
"10543939","6","35.262743"
"10543944","6","35.458906"
"10543952","6","36.15962"
"10543959","6","36.664928"
"10543967","6","36.797386"
"10544002","6","37.281021"
"10544015","6","37.636235"
"10544017","6","37.933739"
"10544036","6","37.998479"
"10544062","6","38.07602"
"10544084","6","38.241872"
"10544089","6","38.257198"
"10544106","6","38.495309"
"10544108","6","38.57666"
"10544114","6","38.647876"
"10544133","6","39.036412"
"10544148","6","39.088655"
"10544150","6","39.092309"
"10544171","6","39.28597"
"10544186","6","39.347819"
"10544197","6","39.372288"
"10544199","6","39.412377"
"10544219","6","39.556898"
"10544243","6","39.75171"
"10544248","6","39.778194"
"10544250","6","40.351403"
"10544252","6","40.356738"
"10544263","6","40.464823"
"10544271","6","40.494035"
"10544273","6","40.524897"
"10544284","6","40.562314"
"10544286","6","40.828793"
"10544300","6","40.845261"
"10544307","6","40.870436"
"10544315","6","40.898462"
"10544320","6","40.945937"
"10544326","6","40.980267"
"10544333","6","41.261232"
"10544338","6","41.323813"
"10544342","6","41.392216"
"10544348","6","41.570623"
"10544365","6","41.602172"
"10544383","6","41.636334"
"10544403","6","41.721257"
"10544406","6","42.265312"
"10544415","6","42.287676"
"10544417","6","42.308483"
"10544436","6","42.410075"
"10544438","6","42.421161"
"10544440","6","42.436252"
"10544442","6","42.488066"
"10544444","6","42.537212"
"10544452","6","42.573015"
"10544462","6","42.618001"
